jahr;geschlecht;altersklasse;disziplin;leistung;wind;name;geburtsjahr;verein;datum;ort
2005;M;Maenner;200 m;21,47;+1,2;Christian Blum;1987;LAC Quelle Fuerth/Muenchen/Wuerzb.;30.07.; Braunschweig
2005;M;Maenner;200 m;21,48;+1,1;Rasgawa Pinnock;1981;TSV Bayer Leverkusen;29.05.; Rhede
2005;M;Maenner;200 m;21,48;+0,8;Christian Bernhardt;1985;1.LAV Rostock;12.06.; Neubrandenburg
2005;M;Maenner;200 m;21,49;+0,8;Hannes Kleinwort;1982;1.LAV Rostock;20.07.; Rostock
2005;M;Maenner;200 m;21,51;+1,9;Klaus Lengfeld;1983;Rumelner TV;26.05.; Willich
2005;M;Maenner;200 m;21,53;+1,8;Thomas Wilhelm;1984;LG Eintracht Frankfurt;12.06.; Gelnhausen
2005;M;Maenner;200 m;21,54;+1,8;Thilo Ruch;1983;LG Eintracht Frankfurt;12.06.; Gelnhausen
2005;M;Maenner;200 m;21,61;+0,8;Sebastian Gatzka;1982;LG Eintracht Frankfurt;14.08.; Wetzlar
2005;M;Maenner;200 m;21,63;+0,6;Norman Ney;1981;SC Neubrandenburg;10.07.; Wilhelmshaven
2005;M;Maenner;200 m;21,65;+0,3;Sven Buggel;1982;OSC Berlin;10.07.; Wilhelmshaven
2005;M;Maenner;200 m;21,65;+1,2;Sebastian Fricke;1987;TV Gladbeck;30.07.; Braunschweig
2005;M;Maenner;200 m;21,65;+0,2;Manuel Ilg;1987;TSV Huettlingen;17.08.; Flein
2005;M;Maenner;200 m;21,66;+0,6;Andreas Wickert;1980;TSV Rudow Berlin;25.06.; Berlin
2005;M;Maenner;200 m;21,69;+1,9;Tobias Pfennig;1981;LAC Erdgas Chemnitz;31.05.; Dresden
2005;M;Maenner;200 m;21,70;+1,2;Jens Schwatlo;1986;SV Halle;30.07.; Braunschweig
2005;M;Maenner;200 m;21,70;+0,8;Kai Doskoczynski;1984;LAC Quelle Fuerth/Muenchen/Wuerzb.;14.08.; Wetzlar
2005;M;Maenner;200 m;21,71;+1,7;Julian Reus;1988;Team Erfurt;12.06.; Jena
2005;M;Maenner;200 m;21,72;+1,9;Steffen Sattelmaier;1982;VfL Sindelfingen;17.07.; Stuttgart
2005;M;Maenner;200 m;21,73;+1,9;Stefan Kinzy;1981;VfL Sindelfingen;17.07.; Stuttgart
2005;M;Maenner;200 m;21,76;+0,8;Marius Sewald;1987;SV Gendorf Burgkirchen;16.05.; Schwandorf
2005;M;Maenner;200 m;21,79;+1,3;Tim Assenheimer;1985;VfL Sindelfingen;14.05.; Weinheim
2005;M;Maenner;200 m;21,79;+0,9;Stefan Koepf;1984;LG Staufen;14.05.; Weinheim
2005;M;Maenner;200 m;21,79;-0,9;Lars Foerster;1984;SC Magdeburg;27.05.; Dessau
2005;M;Maenner;200 m;21,80;+0,5;Carsten Bothin;1982;TSV Lentfoehrden;10.07.; Wilhelmshaven
2005;M;Maenner;400 m;45,80;;Simon Kirch;1979;SV Schlau.com Saar 05 Saarbr.;02.07.; Wattenscheid
2005;M;Maenner;400 m;46,24;;Kamghe Gaba;1984;LG Eintracht Frankfurt;15.07.; Erfurt
2005;M;Maenner;400 m;46,31;;Bastian Swillims;1982;SC Magdeburg;23.07.; Leverkusen
2005;M;Maenner;400 m;46,36;;Florian Seitz;1982;OSC Berlin;03.07.; Wattenscheid
2005;M;Maenner;400 m;46,62;;Ralf Riester;1980;OSC Berlin;12.06.; Ulm
2005;M;Maenner;400 m;46,84;;Tilo Ruch;1983;LG Eintracht Frankfurt;24.07.; Rottweil
2005;M;Maenner;400 m;47,06;;Stephan Behr;1987;1.FC Kaiserslautern;11.06.; Saulheim
2005;M;Maenner;400 m;47,08;;Thomas Wilhelm;1984;LG Eintracht Frankfurt;02.07.; Wattenscheid
2005;M;Maenner;400 m;47,09;;Sebastian Gatzka;1982;LG Eintracht Frankfurt;02.07.; Wattenscheid
2005;M;Maenner;400 m;47,11;;Lars Foerster;1984;SC Magdeburg;21.08.; Rostock
2005;M;Maenner;400 m;47,13;;Christoph Helm;1983;Dresdner SC;28.05.; Potsdam
2005;M;Maenner;400 m;47,15;;Hannes Kleinwort;1982;1.LAV Rostock;02.07.; Wattenscheid
2005;M;Maenner;400 m;47,27;;Thomas Goller;1977;LG asics Pirna;05.06.; Cottbus
2005;M;Maenner;400 m;47,28;;Martin Grothkopp;1986;Dresdner SC;28.05.; Potsdam
2005;M;Maenner;400 m;47,32;;Christian Duma;1982;LG Eintracht Frankfurt;23.07.; Leverkusen
2005;M;Maenner;400 m;47,34;;Henning Kuschewitz;1981;LG Eintracht Frankfurt;29.05.; Zeulenroda
2005;M;Maenner;400 m;47,35;;Steffen Sattelmaier;1982;VfL Sindelfingen;12.06.; Ulm
2005;M;Maenner;400 m;47,36;;Stefan Beyer;1982;OSC Berlin;28.05.; Jena
2005;M;Maenner;400 m;47,47;;Carlo Schaper;1985;FC Schalke 04;02.07.; Wattenscheid
2005;M;Maenner;400 m;47,54;;Florian Schwalm;1985;SC Steinatal;23.06.; Kassel
2005;M;Maenner;400 m;47,64;;Claas Caspers;1986;Heidmuehler FC;20.08.; Rostock
2005;M;Maenner;400 m;47,68;;Norman Mueller;1985;Hallesche LAF;14.07.; Erfurt
2005;M;Maenner;400 m;47,71;;Henning Hackelbusch;1982;TV Wattenscheid 01;29.05.; Zeulenroda
2005;M;Maenner;400 m;47,75;;Florian Gamper;1972;LAZ Salamander Kornwesth./Lud.;23.07.; Rottweil
2005;M;Maenner;400 m;47,82;;Jens Dautzenberg;1974;SC Magdeburg;14.05.; Krommenie/NED
2005;M;Maenner;400 m;47,84;;Jonas Plass;1986;Team Wendelstein;31.07.; Braunschweig
2005;M;Maenner;400 m;47,90;;Jacob Minah;1982;LG Goettingen;02.07.; Bydgoszcz/POL
2005;M;Maenner;400 m;47,91;;Miguel Rigau;1985;LG Kindelsberg Kreuztal;05.06.; Wattenscheid
2005;M;Maenner;400 m;47,94;;Lukasz Majchrzak;1984;SC Charlottenburg Berlin;28.05.; Jena
2005;M;Maenner;400 m;47,99;;Stefan Kinzy;1981;VfL Sindelfingen;12.06.; Ulm
2005;M;Maenner;400 m;48,00;;Christoph Klein;1982;SV Otterberg;21.05.; Eisenberg
2005;M;Maenner;400 m;48,09;;Christoph Gernand;1984;LAZ Leipzig;15.05.; Egelsbach
2005;M;Maenner;400 m;48,09;;Manuel Ilg;1987;TSV Huettlingen;18.06.; Mannheim
2005;M;Maenner;400 m;48,19;;Sven Buggel;1982;OSC Berlin;25.06.; Berlin
2005;M;Maenner;400 m;48,23;;Christian Hoch;1983;OSC Berlin;25.06.; Berlin
2005;M;Maenner;400 m;48,24;;Adrian Schuermann;1982;LG Porta Westfalica;16.05.; Bad Oeynhausen
2005;M;Maenner;400 m;48,25;;Andreas Griess;1987;Kevelaerer SV;05.06.; Wattenscheid
2005;M;Maenner;400 m;48,30;;Christopher Irmscher;1985;LAV Bayer Uerdingen/Dormagen;19.06.; Kevelaer
2005;M;Maenner;400 m;48,31;;Sebastian Fichner;1977;TuS Jena;28.05.; Jena
2005;M;Maenner;400 m;48,31;;Tobias Jacob;1986;SC Charlottenburg Berlin;21.08.; Rostock
2005;M;Maenner;400 m;48,32;;Sebastian Schaefer;1986;TV Friedrichstein;18.06.; Mannheim
2005;M;Maenner;400 m;48,40;;Alexander Zipp;1984;ABC Ludwigshafen;21.08.; Rostock
2005;M;Maenner;400 m;48,42;;Bernd Leuthe;1978;LAV asics Tuebingen;28.05.; Tailfingen
2005;M;Maenner;400 m;48,48;;Ralf Knoedel;1979;ABC Ludwigshafen;14.07.; Saarbruecken
2005;M;Maenner;400 m;48,49;;Oliver Hacker;1986;VfL Oldesloe;20.08.; Rostock
2005;M;Maenner;400 m;48,49;;Matthias Bos;1985;TV Gladbeck;20.08.; Rostock
2005;M;Maenner;400 m;48,56;;Christian Franz;1982;LG Landshut;16.07.; Ingolstadt
2005;M;Maenner;400 m;48,56;;Sebastian Krauser;1980;LAC Quelle Fuerth/Muenchen/Wuerzb.;24.07.; Regensburg
2005;M;Maenner;400 m;48,61;;Rasgawa Pinnock;1981;TSV Bayer Leverkusen;08.05.; Leverkusen
2005;M;Maenner;400 m;48,61;;Julian Geisshirt;1987;Bremer LT;28.05.; Potsdam
2005;M;Maenner;800 m;1:47,45;;Stephan Frosch;1977;LG Osterode;09.07.; Cuxhaven
2005;M;Maenner;800 m;1:47,65;;Moritz Hoeft;1980;LG Nord Berlin;09.07.; Cuxhaven
2005;M;Maenner;800 m;1:47,88;;Stefan Eberhardt;1985;LC ThueringenGas Erfurt;09.07.; Cuxhaven
2005;M;Maenner;800 m;1:47,96;;Andreas Freimann;1983;LC ThueringenGas Erfurt;10.06.; Kassel
2005;M;Maenner;800 m;1:48,29;;Franek Haschke;1980;LG Nord Berlin;09.07.; Cuxhaven
2005;M;Maenner;800 m;1:48,64;;Jonas Hamm;1980;LG Wedel/Pinneberg;27.05.; Dessau
2005;M;Maenner;800 m;1:48,64;;Moritz Waldmann;1985;LG Hannover;23.07.; Leverkusen
2005;M;Maenner;800 m;1:48,72;;Steffen Co;1977;LG Olympia Dortmund;23.07.; Leverkusen
2005;M;Maenner;800 m;1:48,88;;Simon Huckestein;1985;SG Wenden;03.07.; Wattenscheid
2005;M;Maenner;800 m;1:48,95;;Sascha Stephan;1981;LAC Berlin;03.07.; Wattenscheid
2005;M;Maenner;800 m;1:49,15;;Mark Rapp;1978;LG VfL/SSG Bensheim;10.06.; Kassel
2005;M;Maenner;800 m;1:49,51;;Matthias Jaworski;1978;LG Braunschweig;10.06.; Kassel
2005;M;Maenner;800 m;1:49,62;;Christoph Moormann;1983;LC ThueringenGas Erfurt;19.06.; Mannheim
2005;M;Maenner;800 m;1:49,79;;Tarik Bourrouag;1976;TSV Bayer Leverkusen;01.06.; Siegburg
2005;M;Maenner;800 m;1:49,82;;Michael Stemmler;1979;TSV Bayer Leverkusen;25.06.; Uden/NED
2005;M;Maenner;800 m;1:49,94;;Ricardo Filipe Giehl;1985;TSV Bayer Leverkusen;23.07.; Leverkusen
2005;M;Maenner;800 m;1:49,98;;Wolfram Mueller;1981;LAV asics Tuebingen;30.04.; Tuebingen
2005;M;Maenner;800 m;1:50,05;;Merlin Rose;1987;LG Nord Berlin;18.06.; Mannheim
2005;M;Maenner;800 m;1:50,07;;Christian Koehler;1980;1.LAV Rostock;27.07.; Rostock
2005;M;Maenner;800 m;1:50,21;;Volker Peter;1986;LG asics Pirna;27.05.; Desau
2005;M;Maenner;800 m;1:50,22;;Robin Schembera;1988;TSV Bayer Leverkusen;28.05.; Potsdam
2005;M;Maenner;800 m;1:50,30;;Martin Koehler;1984;Hallesche LAF;27.05.; Dessau
2005;M;Maenner;800 m;1:50,38;;Sebastian Keiner;1989;LC ThueringenGas Erfurt;19.06.; Mannheim
2005;M;Maenner;800 m;1:50,40;;Simon Schoechlin;1985;TuS Teningen;05.06.; Ettlingen
2005;M;Maenner;800 m;1:50,41;;Jonas Stifel;1980;LG Nord Berlin;29.05.; Zeulenroda
2005;M;Maenner;800 m;1:50,71;;Thomas Koch;1983;LC asics Rehlingen;16.05.; Rehlingen
2005;M;Maenner;800 m;1:50,71;;Stephan Behr;1987;1.FC Kaiserslautern;29.05.; Zeulenroda
2005;M;Maenner;800 m;1:50,90;;Patrick Schulz;1984;SC Potsdam;25.06.; Berlin
2005;M;Maenner;800 m;1:50,90;;Christian Atz;1984;LAV asics Tuebingen;20.08.; Rostock
2005;M;Maenner;800 m;1:51,12;;Martin Conrad;1986;SC Potsdam;28.05.; Potsdam
2005;M;Maenner;800 m;1:51,12;;Benjamin Fredrich;1987;1.LAV Rostock;23.07.; Leverkusen
2005;M;Maenner;800 m;1:51,15;;Soeren Ungermann;1984;TV Gelnhausen;20.08.; Rostock
2005;M;Maenner;800 m;1:51,34;;Johannes Wennmacher;1983;LG Baunatal/Fuldabrueck;10.06.; Kassel
2005;M;Maenner;800 m;1:51,39;;Andreas Kuhlen;1983;BV Garrel;20.08.; Rostock
2005;M;Maenner;800 m;1:51,50;;Carsten Schlangen;1980;SV Union Meppen;11.06.; Hameln
2005;M;Maenner;800 m;1:51,56;;Soeren Koeckritz;1987;Dresdner SC;27.05.; Desau
2005;M;Maenner;800 m;1:51,58;;Lars Neumann;1982;SG TSV Kronshagen/Kieler TB;27.05.; Dessau
2005;M;Maenner;800 m;1:51,70;;Christian Klein;1983;LC asics Rehlingen;02.08.; Rehlingen
2005;M;Maenner;800 m;1:51,79;;Said Lakhal;1970;VfL Sindelfingen;26.06.; Rheinau
2005;M;Maenner;800 m;1:51,79;;Malte Endres;1985;LG Tuttlingen/Fridingen;20.08.; Rostock
2005;M;Maenner;800 m;1:51,85;;Christophe Chayriguet;1979;LG Olympia Dortmund;06.07.; Pfungstadt
2005;M;Maenner;800 m;1:51,86;;Christian Lenk;1979;LG Badenova Nordschwarzwald;05.06.; Ettlingen
2005;M;Maenner;800 m;1:51,88;;Mike Seewald;1986;LC asics Rehlingen;02.08.; Rehlingen
2005;M;Maenner;800 m;1:51,96;;Matthias Keller;1984;LAV asics Tuebingen;21.08.; Rostock
2005;M;Maenner;800 m;1:51,98;;Dominic Neumann;1985;LG Offenburg;05.06.; Ettlingen
2005;M;Maenner;800 m;1:51,98;;Matthias Walker;1983;LAC Pliezhausen;14.08.; Wetzlar
2005;M;Maenner;1000 m;2:20,82;;Wolfram Mueller;1981;LAV asics Tuebingen;08.05.; Pliezhausen
2005;M;Maenner;1000 m;2:21,30;;Stefan Eberhardt;1985;LC ThueringenGas Erfurt;17.08.; Sondershausen
2005;M;Maenner;1000 m;2:21,73;;Christian Koehler;1980;1.LAV Rostock;17.08.; Sondershausen
2005;M;Maenner;1000 m;2:22,44;;Steffen Co;1977;LG Olympia Dortmund;16.07.; Neu-Isenburg
2005;M;Maenner;1000 m;2:22,64;;Andreas Freimann;1983;LC ThueringenGas Erfurt;17.08.; Sondershausen
2005;M;Maenner;1000 m;2:23,30;;Thomas Koch;1983;LC asics Rehlingen;08.05.; Pliezhausen
2005;M;Maenner;1000 m;2:23,44;;Christian Klein;1983;LC asics Rehlingen;03.09.; Saarbruecken
2005;M;Maenner;1000 m;2:23,47;;Christophe Chayriguet;1979;LG Olympia Dortmund;16.07.; Neu-Isenburg
2005;M;Maenner;1000 m;2:24,37;;Christoph Moormann;1983;LC ThueringenGas Erfurt;17.08.; Sondershausen
2005;M;Maenner;1000 m;2:24,77;;Martin Conrad;1986;SC Potsdam;17.08.; Sondershausen
2005;M;Maenner;1000 m;2:24,94;;Matthias Heer;1984;TG Nuertingen;08.05.; Pliezhausen
2005;M;Maenner;1000 m;2:24,98;;Markus Schneider;1984;SV Kyffhaeuser Bad Frankenhausen;17.08.; Sondershausen
2005;M;Maenner;1000 m;2:25,08;;Stephan Frosch;1977;LG Osterode;25.06.; Guetersloh
2005;M;Maenner;1000 m;2:25,21;;Robin Schembera;1988;TSV Bayer Leverkusen;10.09.; Leverkusen
2005;M;Maenner;1000 m;2:25,42;;Christian Atz;1984;LAV asics Tuebingen;08.05.; Pliezhausen
2005;M;Maenner;1000 m;2:25,59;;Bastian Franz;1986;VfL Sindelfingen;08.05.; Pliezhausen
2005;M;Maenner;1000 m;2:25,82;;Patrick Schulz;1984;SC Potsdam;11.05.; Potsdam
2005;M;Maenner;1000 m;2:25,92;;Falko Zauber;1987;LG Nord Berlin;10.09.; Leverkusen
2005;M;Maenner;1000 m;2:25,98;;Steffen Uliczka;1984;SG TSV Kronshagen/Kieler TB;17.08.; Sondershausen
2005;M;Maenner;1000 m;2:26,57;;Christoph Lohse;1983;KTSV Preussen Krefeld;25.08.; Bergisch Gladbach
2005;M;Maenner;1000 m;2:26,64;;Matthias Walker;1983;LAC Pliezhausen;08.05.; Pliezhausen
2005;M;Maenner;1000 m;2:26,70;;Stephan Burgemeister;1983;LC asics Rehlingen;14.07.; Saarbruecken
2005;M;Maenner;1000 m;2:26,77;;Johannes Wennmacher;1983;LG Baunatal/Fuldabrueck;12.05.; Dortmund
2005;M;Maenner;1000 m;2:27,06;;Jan Fitschen;1977;TV Wattenscheid 01;12.05.; Dortmund
2005;M;Maenner;1000 m;2:27,09;;Lars Neumann;1982;SG TSV Kronshagen/Kieler TB;01.05.; Kiel
2005;M;Maenner;1000 m;2:27,09;;Marcus Brede;1974;LAZ Puma Troisdorf/Siegburg;01.05.; Koeln
2005;M;Maenner;1000 m;2:27,09;;Christian Hendmith;1988;Tusem Essen;12.05.; Dortmund
2005;M;Maenner;1000 m;2:27,12;;Mike Seewald;1986;LC asics Rehlingen;14.07.; Saarbruecken
2005;M;Maenner;1000 m;2:27,17;;Sebastian Wernig;1987;LG Neu-Isenburg/Heusenstamm;16.07.; Neu-Isenburg
2005;M;Maenner;1000 m;2:27,19;;Merlin Rose;1987;LG Nord Berlin;21.05.; Berlin
2005;M;Maenner;1000 m;2:27,37;;Uwe Manns;1964;Post-Sport Telekom Trier;14.07.; Saarbruecken
2005;M;Maenner;1000 m;2:27,50;;Johannes Raabe;1987;LG Hannover;23.07.; Leverkusen
2005;M;Maenner;1000 m;2:27,59;;Matthaeus Gaida;1987;Bergstraesser LG;16.07.; Neu-Isenburg
2005;M;Maenner;1000 m;2:27,83;;Maximilian Wessel;1985;LG Braunschweig;03.08.; Osterode
2005;M;Maenner;1000 m;2:27,86;;Christian Schreiner;1986;ASV Koeln;23.07.; Leverkusen
2005;M;Maenner;1000 m;2:27,89;;Thorben Grothaus;1984;TV Wattenscheid 01;12.05.; Dortmund
2005;M;Maenner;1000 m;2:27,91;;Eric Somssich;1985;ASV Koeln;01.05.; Koeln
2005;M;Maenner;1000 m;2:27,95;;Florian Beslmeisl;1987;VfL Sindelfingen;08.05.; Pliezhausen
2005;M;Maenner;1000 m;2:27,96;;Steffen Berger;1982;LAC Berlin;11.05.; Potsdam
2005;M;Maenner;1000 m;2:28,17;;Fahd Mellouk;1979;TSV Bayer Leverkusen;25.08.; Bergisch Gladbach
2005;M;Maenner;1000 m;2:28,31;;Florian Schulze;1987;SC Potsdam;21.05.; Berlin
2005;M;Maenner;1000 m;2:28,63;;Jan Foerster;1982;TV Rheinau;01.05.; Basel/SUI
2005;M;Maenner;1000 m;2:28,78;;Till Hoffmann;1981;TV Refrath;12.05.; Dortmund
2005;M;Maenner;1000 m;2:28,87;;Tim Schwarzmeier;1986;TSV Bayer Leverkusen;10.09.; Leverkusen
2005;M;Maenner;1000 m;2:28,89;;Tillmann Weiss;1985;LSG Aalen;08.05.; Pliezhausen
2005;M;Maenner;1000 m;2:28,99;;Marco Kroener;1985;TSG Heilbronn;08.05.; Pliezhausen
2005;M;Maenner;1000 m;2:29,03;;Fathy Abda;1987;SV Schlau.com Saar 05 Saarbr.;14.07.; Saarbruecken
2005;M;Maenner;1000 m;2:29,07;;Arne Leipziger;1986;LC ThueringenGas Erfurt;23.07.; Leverkusen
2005;M;Maenner;1500 m;3:40,39;;Franek Haschke;1980;LG Nord Berlin;03.07.; Wattenscheid
2005;M;Maenner;1500 m;3:40,79;;Carsten Schlangen;1980;SV Union Meppen;03.07.; Wattenscheid
2005;M;Maenner;1500 m;3:40,86;;Stefan Eberhardt;1985;LC ThueringenGas Erfurt;27.05.; Dessau
2005;M;Maenner;1500 m;3:41,52;;Jonas Hamm;1980;LG Wedel/Pinneberg;03.07.; Wattenscheid
2005;M;Maenner;1500 m;3:41,89;;Wolfram Mueller;1981;LAV asics Tuebingen;03.07.; Wattenscheid
2005;M;Maenner;1500 m;3:42,13;;Jonas Stifel;1980;LG Nord Berlin;10.06.; Kassel
2005;M;Maenner;1500 m;3:42,46;;Filmon Ghirmai;1979;LAV asics Tuebingen;16.05.; Rehlingen
2005;M;Maenner;1500 m;3:42,83;;Christian Koehler;1980;1.LAV Rostock;07.08.; Neustadt
2005;M;Maenner;1500 m;3:43,65;;Patrick Schulz;1984;SC Potsdam;12.06.; Ulm
2005;M;Maenner;1500 m;3:43,89;;Ricardo Filipe Giehl;1985;TSV Bayer Leverkusen;09.07.; Cuxhaven
2005;M;Maenner;1500 m;3:43,95;;Thorben Grothaus;1984;TV Wattenscheid 01;10.06.; Kassel
2005;M;Maenner;1500 m;3:44,08;;Franz Theimer;1981;LAC Quelle Fuerth/Muenchen/Wuerzb.;03.07.; Wattenscheid
2005;M;Maenner;1500 m;3:44,13;;Jan Fitschen;1977;TV Wattenscheid 01;10.06.; Kassel
2005;M;Maenner;1500 m;3:44,42;;Arne Gabius;1981;LAV asics Tuebingen;10.06.; Kassel
2005;M;Maenner;1500 m;3:44,97;;Christophe Chayriguet;1979;LG Olympia Dortmund;22.06.; Papendal/NED
2005;M;Maenner;1500 m;3:45,62;;Christian Klein;1983;LC asics Rehlingen;23.07.; Leverkusen
2005;M;Maenner;1500 m;3:45,65;;Moritz Waldmann;1985;LG Hannover;18.06.; Mannheim
2005;M;Maenner;1500 m;3:45,93;;Rico Loy;1986;LG Badenova Nordschwarzwald;18.06.; Mannheim
2005;M;Maenner;1500 m;3:46,10;;Ahmed Sansar;1980;TuS Eintracht Bielefeld;23.07.; Leverkusen
2005;M;Maenner;1500 m;3:46,13;;Christian Gehrke;1986;SC Magdeburg;18.06.; Mannheim
2005;M;Maenner;1500 m;3:46,28;;Raphael Kiess;1982;LG Domspitzmilch Regensburg;16.05.; Schwandorf
2005;M;Maenner;1500 m;3:46,74;;Michael Stemmler;1979;TSV Bayer Leverkusen;27.05.; Dessau
2005;M;Maenner;1500 m;3:47,50;;Martin Mueller;1981;Hallesche LAF;27.05.; Dessau
2005;M;Maenner;1500 m;3:47,89;;Markus Schneider;1984;SV Kyffhaeuser Bad Frankenhausen;27.05.; Dessau
2005;M;Maenner;1500 m;3:47,96;;Falko Zauber;1987;LG Nord Berlin;02.07.; Wattenscheid
2005;M;Maenner;1500 m;3:48,22;;Lars Haferkamp;1979;TV Refrath;10.06.; Kassel
2005;M;Maenner;1500 m;3:48,47;;Simon Schoechlin;1985;TuS Teningen;12.06.; Ulm
2005;M;Maenner;1500 m;3:48,58;;Christian Lenk;1979;LG Badenova Nordschwarzwald;13.08.; Wetzlar
2005;M;Maenner;1500 m;3:48,74;;Johannes Raabe;1987;LG Hannover;10.06.; Kassel
2005;M;Maenner;1500 m;3:48,95;;Said Lakhal;1970;VfL Sindelfingen;02.07.; Wattenscheid
2005;M;Maenner;1500 m;3:49,26;;Johannes Peter Schuster;1982;LG Passau;10.06.; Kassel
2005;M;Maenner;1500 m;3:50,22;;David Henry Zopes;1984;ASV Koeln;10.06.; Kassel
2005;M;Maenner;1500 m;3:50,68;;Christoph Lohse;1983;KTSV Preussen Krefeld;01.09.; Bergisch Gladbach
2005;M;Maenner;1500 m;3:50,69;;Christoph Moormann;1983;LC ThueringenGas Erfurt;16.05.; Schwandorf
2005;M;Maenner;1500 m;3:50,94;;Soeren Lindner;1981;TSG Bergedorf;13.05.; Atlanta/USA
2005;M;Maenner;1500 m;3:51,08;;Eric Somssich;1985;ASV Koeln;20.08.; Rostock
2005;M;Maenner;1500 m;3:51,20;;Steffen Uliczka;1984;SG TSV Kronshagen/Kieler TB;22.06.; Papendal/NED
2005;M;Maenner;1500 m;3:51,25;;Kai-Markus Kirchner;1985;LG Nord Berlin;21.08.; Rostock
2005;M;Maenner;1500 m;3:51,40;;Raphael Schaefer;1981;LC asics Rehlingen;21.05.; Hannover
2005;M;Maenner;1500 m;3:51,41;;Claudius Hoff;1983;TV Wattenscheid 01;20.05.; Nijmegen/NED
2005;M;Maenner;1500 m;3:51,68;;Simon Huckestein;1985;SG Wenden;18.05.; Koblenz
2005;M;Maenner;1500 m;3:51,69;;Matthias Walker;1983;LAC Pliezhausen;02.09.; Koenigs Wusterh.
2005;M;Maenner;1500 m;3:51,95;;Till Hoffmann;1981;TV Refrath;02.07.; Oordegem/BEL
2005;M;Maenner;1500 m;3:52,38;;Sascha Stephan;1981;LAC Berlin;10.07.; Wilhelmshaven
2005;M;Maenner;1500 m;3:52,48;;Thomas Koch;1983;LC asics Rehlingen;13.08.; Wetzlar
2005;M;Maenner;1500 m;3:52,59;;David Lorbacher;1984;LG Wuerm Athletik;13.08.; Wetzlar
2005;M;Maenner;1500 m;3:52,66;;Benjamin Fredrich;1987;1.LAV Rostock;07.08.; Neustadt
2005;M;Maenner;3000 m;7:55,84;;Arne Gabius;1981;LAV asics Tuebingen;05.06.; Cottbus
2005;M;Maenner;3000 m;7:57,35;;Stephan Hohl;1980;TV Huchenfeld;16.05.; Rehlingen
2005;M;Maenner;3000 m;7:59,71;;Raphael Schaefer;1981;LC asics Rehlingen;16.05.; Rehlingen
2005;M;Maenner;3000 m;8:00,20;;Christian Klein;1983;LC asics Rehlingen;28.08.; Saarbruecken
2005;M;Maenner;3000 m;8:01,69;;Carsten Schlangen;1980;SV Union Meppen;09.07.; Cuxhaven
2005;M;Maenner;3000 m;8:02,28;;Dominik Burkhardt;1977;LG Neckar/Enz;20.08.; Tessenderlo/BEL
2005;M;Maenner;3000 m;8:03,01;;Jan Christian Krauspe;1982;LG Domspitzmilch Regensburg;09.07.; Cuxhaven
2005;M;Maenner;3000 m;8:03,51;;Filmon Ghirmai;1979;LAV asics Tuebingen;08.05.; Pliezhausen
2005;M;Maenner;3000 m;8:03,79;;Lars Haferkamp;1979;TV Refrath;20.08.; Tessenderlo/BEL
2005;M;Maenner;3000 m;8:05,37;;Jonas Hamm;1980;LG Wedel/Pinneberg;19.06.; Gaevle/SWE
2005;M;Maenner;3000 m;8:07,24;;Norbert Loewa;1984;LG Nord Berlin;09.07.; Cuxhaven
2005;M;Maenner;3000 m;8:07,62;;Carlo Schuff;1980;Gerolsteiner LGV;16.07.; Kortrijkse/BEL
2005;M;Maenner;3000 m;8:08,90;;Ingo Mueller;1978;LG Goettingen;09.07.; Cuxhaven
2005;M;Maenner;3000 m;8:10,47;;Ansgar Varnhagen;1979;LG Olympia Dortmund;09.07.; Cuxhaven
2005;M;Maenner;3000 m;8:13,15;;Fahd Mellouk;1979;TSV Bayer Leverkusen;20.08.; Tessenderlo/BEL
2005;M;Maenner;3000 m;8:14,45;;Ralf Assmus;1977;Team Erfurt;24.05.; Hermsdorf
2005;M;Maenner;3000 m;8:15,57;;Frederik Toepel;1985;LG Olympia Dortmund;12.05.; Dortmund
2005;M;Maenner;3000 m;8:16,12;;Heiko Baier;1984;LG Fulda;16.07.; Ingolstadt
2005;M;Maenner;3000 m;8:18,44;;Hannes Patzke;1985;LG Kreis Ansbach;05.08.; Neustadt
2005;M;Maenner;3000 m;8:19,19;;Manuel Meyer;1981;TV Wattenscheid 01;12.05.; Dortmund
2005;M;Maenner;3000 m;8:20,09;;Sebastian Hallmann;1977;LAV asics Tuebingen;08.05.; Pliezhausen
2005;M;Maenner;3000 m;8:20,50;;Tom Scharff;1985;Schweriner SC;13.07.; Heilbronn
2005;M;Maenner;3000 m;8:21,17;;Markus Schneider;1984;SV Kyffhaeuser Bad Frankenhausen;09.07.; Cuxhaven
2005;M;Maenner;3000 m;8:21,26;;Jan Foerster;1982;TV Rheinau;08.05.; Pliezhausen
2005;M;Maenner;3000 m;8:21,66;;Christian Stanger;1986;LG Leinfelden-Echterdingen;13.07.; Heilbronn
2005;M;Maenner;3000 m;8:21,71;;Steffen Uliczka;1984;SG TSV Kronshagen/Kieler TB;28.08.; Saarbruecken
2005;M;Maenner;3000 m;8:22,25;;Joseph Katib;1982;LG Erlangen;08.05.; Pliezhausen
2005;M;Maenner;3000 m;8:22,51;;Heiko Middelhoff;1983;MTV Ingolstadt;16.07.; Ingolstadt
2005;M;Maenner;3000 m;8:23,37;;Johannes Peter Schuster;1982;LG Passau;08.05.; Pliezhausen
