jahr;geschlecht;altersklasse;disziplin;leistung;wind;name;geburtsjahr;verein;datum;ort
2024;W;Frauen;Speerwurf;50,69;;Ronja Melzner;2006;LG Stadtwerke Muenchen;25.05.2024;Halle (Saale)
2024;W;Frauen;Speerwurf;50,54;;Pia Messing;2005;TV Gladbeck 1912;04.05.2024;Neuwied
2024;W;Frauen;Speerwurf;50,00;;Tjara Hsu;2002;SV electronic Hohen Neuendorf;20.07.2024;Schoenebeck
2024;W;Frauen;Speerwurf;49,23;;Svenja Huebner;2005;LV 90 Erzgebirge;24.02.2024;Halle (Saale)
2024;W;Frauen;Speerwurf;48,55;;Josefa Schepp;2003;TSV Bayer 04 Leverkusen;27.04.2024;Leichlingen
2024;W;Frauen;Speerwurf;48,38;;Louisa Gerhard;1998;TSV Bayer 04 Leverkusen;27.04.2024;Leichlingen
2024;W;Frauen;Speerwurf;48,31;;Carolin Schaefer;1991;Eintracht Frankfurt;23.06.2024;Ratingen
2024;W;Frauen;Speerwurf;48,07;;Nina Reincke;2004;Sportclub Magdeburg;08.06.2024;Haldensleben
2024;W;Frauen;Speerwurf;46,93;;Veronique Quednau;2003;Rukeli Trollmann e. V.;25.05.2024;Hannover
2024;W;Frauen;Speerwurf;46,56;;Kaja Suhrhoff;2006;TSV Wehdel;18.05.2024;Zeven
2024;W;Frauen;Speerwurf;46,03;;Sandrina Sprengel;2004;LG Steinlach-Zollern;23.06.2024;Ratingen
2024;W;Frauen;Speerwurf;46,01;;Jenna Fee Feyerabend;2002;TV Gross-Gerau;21.07.2024;Wetzlar
2024;W;Frauen;Speerwurf;45,76;;Sabrina Reusch;1998;LG TELIS FINANZ Regensburg;01.05.2024;Wasserburg am Inn
2024;W;Frauen;Speerwurf;45,70;;Alina Schuetz;2000;UAC Kulmbach;07.07.2024;Wesel
2024;W;Frauen;Speerwurf;45,67;;Sydney Hollering;2001;LC Jena;09.05.2024;Duisburg
2024;W;Frauen;Speerwurf;45,67;;Yasmin Wilke;2003;LC Jena;18.05.2024;Ohrdruf
2024;W;Frauen;Speerwurf;45,56;;Vanessa Grimm;1997;Koenigsteiner LV;08.06.2024;Rom (ITA)
2024;W;Frauen;Speerwurf;45,29;;Laura Val;2004;LG Augsburg;21.07.2024;Muenchen
2024;W;Frauen;Speerwurf;45,24;;Lara-Noelle Steinbrecher;2003;Sportclub Magdeburg;22.06.2024;Garbsen
2024;W;Frauen;Speerwurf;45,08;;Elina Nebl;2001;TSV Plattling;04.05.2024;Germering
2024;W;Frauen;Speerwurf;45,05;;Wiebke Oelgardt;2001;SV Werder Bremen;25.05.2024;Hannover
2024;W;Frauen;Speerwurf;45,00;;Lilly Gerhard;2003;LC Rehlingen;26.04.2024;Stanford CA (USA)
2024;W;Frauen;Speerwurf;44,95;;Maxime Kirschner;2001;LG Kreis Dachau;11.05.2024;Cleveland TN (USA)
2024;W;Frauen;Speerwurf;44,92;;Emma Woersdoerfer;1998;TV Elz;04.02.2024;Darmstadt
2024;W;Frauen;Speerwurf;44,85;;Kim Cara Bruenger;1998;USC Bochum;01.05.2024;Bochum
2024;W;Frauen;Speerwurf;44,84;;Milena Hoffmann;2004;LG Nord Berlin;04.09.2024;Rostock
2024;W;Frauen;Speerwurf;44,61;;Emma Kaul;2006;USC Mainz;24.08.2024;Hannover
2024;W;Frauen;Speerwurf;44,59;;Laura Schuetz;2003;DJK VfL Willich;23.06.2024;Viersen-Suechteln
2024;W;Frauen;Speerwurf;44,51;;Jennifer Buckel;2000;LG Hohenfels;16.03.2024;Oberkirch
2024;W;Frauen;Speerwurf;44,43;;Nele Strauss;2006;Haldensleber Sportclub;04.05.2024;Schoenebeck
2024;W;Frauen;Speerwurf;44,36;;Serina Riedel;2003;TSV Zeulenroda;25.08.2024;Hannover
2024;W;Frauen;Speerwurf;43,95;;Franziska Mertens;1995;TSV Hagen 1860;16.06.2024;Gladbeck
2024;W;Frauen;Speerwurf;43,95;;Isabella Eichhorn;1998;LG Region Landshut;23.06.2024;Eggenfelden
2024;M;U23;100 m;10,11;-0,9;Chidiera Onuoha;2003;ASV Koeln e. V.;14.07.2024;Rhede
2024;M;U23;100 m;10,24;-0,9;Jan Eric Frehe;2003;LG Brillux Muenster;14.07.2024;Rhede
2024;M;U23;100 m;10,37;-0,9;Eddie Reddemann;2003;TSV Bayer o4 Leverkusen;14.07.2024;Rhede
2024;M;U23;100 m;10,39;-0,9;Lennart Hartenberg;2004;TSV Bayer o4 Leverkusen;14.07.2024;Rhede
2024;M;U23;100 m;10,40;+1,7;Jakob Kemminer;2007;TSV Ochenbruck;22.06.2024;Mannheim
2024;M;U23;100 m;10,41;+1,4;Till Steinforth;2002;SV Halle;22.06.2024;Ratingen
2024;M;U23;100 m;10,42;+1,1;Felix Kunstein;2002;MTG Mannheim;01.05.2024;Mannheim
2024;M;U23;100 m;10,43;0,0;Maurice Grahl;2003;TSV Bayer o4 Leverkusen;09.05.2024;Koeln
2024;M;U23;100 m;10,50;+0,4;Milian Zirbus;2005;LG Osterode;25.05.2024;Regensburg
2024;M;U23;100 m;10,53;-0,2;Julien-Kelvin Clair;2002;TV Wattenscheid 01;14.07.2024;Rhede
2024;M;U23;100 m;10,54;+2,0;Louis Schuster;2007;SG Motor Gohlis-Nord Leipzig;11.05.2024;Dresden
2024;M;U23;100 m;10,54;+2,0;Emilio Gonzalez;2003;LT DSHS Koeln;18.05.2024;Gladbeck
2024;M;U23;100 m;10,55;+1,9;Niklas Haaker;2002;LG Neustadt Nord;06.07.2024;Moenchengladbach
2024;M;U23;100 m;10,55;+1,9;Tobias Morawietz;2003;VfL Wolfsburg;06.07.2024;Moenchengladbach
2024;M;U23;100 m;10,56;-0,1;Leonard Horstmann;2004;LG Brillux Muenster;18.05.2024;Gladbeck
2024;M;U23;100 m;10,56;+0,6;James Adebola;2002;SCC Berlin;17.07.2024;Berlin-Charlottenburg
2024;M;U23;100 m;10,57;+1,2;Noah Olabisi;2003;SV Werder Bremen;07.09.2024;Bremen (Niedersachsen)
2024;M;U23;100 m;10,59;+2,0;Friedrich Rumpf;2003;SCC Berlin;08.06.2024;Falkensee
2024;M;U23;100 m;10,60;+1,5;Thorben Finke;2004;SV Sigiltra Soegel;02.06.2024;Bremen
2024;M;U23;100 m;10,60;0,0;Maximilian Achhammer;2005;LG Stadtwerke Muenchen;13.07.2024;Erding
2024;M;U23;100 m;10,62;0,0;Noah Mueller;2005;Cologne Athletics;25.05.2024;Regensburg
2024;M;U23;100 m;10,63;+0,7;Marian Wieland;2003;Sport-Union Neckarsulm;13.07.2024;Stuttgart
2024;M;U23;100 m;10,64;+1,5;Felix Schulze;2006;Hamburger SV;22.06.2024;Mannheim
2024;M;U23;100 m;10,65;+1,9;Elias Maurer;2004;TSV Amicitia Viernheim 1906/09;15.06.2024;Walldorf
2024;M;U23;100 m;10,65;+0,8;Daniel Schwab;2003;TSV 1880 Wasserburg;06.07.2024;Moenchengladbach
2024;M;U23;100 m;10,66;-0,2;Ivo Ziebold;2004;Dresdner SC 1898;11.05.2024;Dresden
2024;M;U23;100 m;10,66;+1,8;Matti Wellm;2003;Hamburger SV;15.06.2024;Rostock
2024;M;U23;100 m;10,66;0,0;Felix Jahn;2002;LC Jena;27.07.2024;Muenchen
2024;M;U23;100 m;10,67;+0,9;Max Husemann;2005;Eintracht Hildesheim;18.05.2024;Zeven
2024;M;U23;100 m;10,67;+2,0;Justin Rennert;2005;SC Berlin;08.06.2024;Falkensee
2024;M;U23;100 m;10,67;+2,0;Denyo Schluckwerder;2004;LAC BERLIN;08.06.2024;Falkensee
2024;M;U23;100 m;10,68;+1,1;Luca Otto Schmitt;2005;MTV Heide;11.04.2024;Adelaide (AUS)
2024;M;U23;100 m;10,68;+1,8;Moritz Mainka;2002;Hamburger SV;15.06.2024;Rostock
2024;M;U23;100 m;10,69;+1,4;Corca Bela Djalo;2003;SCC Berlin;18.05.2024;Wetzlar
2024;M;U23;100 m;10,69;+0,4;Ramon Reckwald;2006;SCC Berlin;25.05.2024;Regensburg
2024;M;U23;100 m;10,69;+0,8;Lukas Kasusch;2006;LG Kindelsberg Kreuztal;06.07.2024;Moenchengladbach
2024;M;U23;100 m;10,70;+1,6;Davis Goldschmidt;2003;LAC Passau;08.06.2024;Pacov (CZE)
2024;M;U23;100 m;10,71;+1,2;Tyrese Stewart;2008;TSV Amicitia Viernheim 1906/09;15.06.2024;Walldorf
2024;M;U23;100 m;10,72;+0,4;Lennard Noel Willner;2006;SV Halle;18.05.2024;Zeven
2024;M;U23;100 m;10,74;+1,6;Maximilian Gruen;2004;ASC Darmstadt;14.09.2024;Mannheim
2024;M;U23;100 m;10,75;+1,4;Kai Erik Englmann;2006;Eintracht Hildesheim;08.06.2024;Hannover
2024;M;U23;100 m;10,75;+1,8;Marcel Blueschke;2006;LG Emstal Doerpen;15.06.2024;Rostock
2024;M;U23;100 m;10,76;-0,5;Kristoffer Hildebrand;2006;TSV Bayer 04 Leverkusen;01.06.2024;Koeln
2024;M;U23;100 m;10,76;+1,5;Mika Dedekind;2007;LC Jena;08.06.2024;Gotha
2024;M;U23;100 m;10,76;+1,6;Philip Stroh;2007;ASC Darmstadt;14.09.2024;Mannheim
2024;M;U23;100 m;10,77;+1,9;Alvin Mawumba;2007;TV Wattenscheid 01;06.07.2024;Moenchengladbach
2024;M;U23;100 m;10,78;+1,5;Lorenz Eckert;2006;LAC Quelle Fuerth;22.06.2024;Forchheim
2024;M;U23;100 m;10,78;+0,1;Luis Gonzalez-Diaz;2005;Cologne Athletics;30.06.2024;Troisdorf
2024;M;U23;100 m;10,78;-1,5;Carl-Junior Boateng Mireku;2002;Hamburger SV;06.07.2024;Moenchengladbach
2024;M;U23;200 m;20,79;-1,3;Thorben Finke;2004;SV Sigiltra Soegel;07.07.2024;Moenchengladbach
2024;M;U23;200 m;20,95;+1,4;Leonard Horstmann;2004;LG Brillux Muenster;19.06.2024;Grefrath-Oedt
2024;M;U23;200 m;21,00;-1,3;Julien-Kelvin Clair;2002;TV Wattenscheid 01;07.07.2024;Moenchengladbach
2024;M;U23;200 m;21,00;-1,3;Felix Jahn;2002;LC Jena;07.07.2024;Moenchengladbach
2024;M;U23;200 m;21,06;+1,4;Max Husemann;2005;Eintracht Hildesheim;19.05.2024;Zeven
2024;M;U23;200 m;21,17;-1,3;Friedrich Rumpf;2003;SCC Berlin;07.07.2024;Moenchengladbach
2024;M;U23;200 m;21,18;0,0;Eddie Reddemann;2003;TSV Bayer o4 Leverkusen;09.05.2024;Koeln
2024;M;U23;200 m;21,19;+1,1;Maximilian Achhammer;2005;LG Stadtwerke Muenchen;28.07.2024;Koblenz
2024;M;U23;200 m;21,22;-1,3;Matti Wellm;2003;Hamburger SV;07.07.2024;Moenchengladbach
2024;M;U23;200 m;21,26;0,0;Kristoffer Hildebrand;2006;TSV Bayer 04 Leverkusen;28.07.2024;Koblenz
2024;M;U23;200 m;21,27;0,0;Marian Wieland;2003;Sport-Union Neckarsulm;26.07.2024;Neckarsulm
2024;M;U23;200 m;21,33;-1,5;Jakob Kemminer;2007;TSV Ochenbruck;07.07.2024;Moenchengladbach
2024;M;U23;200 m;21,35;+1,7;Louis Schuster;2007;SG Motor Gohlis-Nord Leipzig;16.06.2024;Dresden
2024;M;U23;200 m;21,35;+1,1;Justin Rennert;2005;SC Berlin;28.07.2024;Koblenz
2024;M;U23;200 m;21,36;+1,7;Simon Batz;2002;MTG Mannheim;20.04.2024;Clermont FL (USA)
2024;M;U23;200 m;21,37;+0,4;Tobias Morawietz;2003;VfL Wolfsburg;02.08.2024;Delmenhorst
2024;M;U23;200 m;21,39;-1,1;Jan Eric Frehe;2003;LG Brillux Muenster;14.07.2024;Rhede
2024;M;U23;200 m;21,45;+0,2;Ivo Ziebold;2004;Dresdner SC 1898;18.05.2024;Wetzlar
2024;M;U23;200 m;21,47;+0,6;Karl Gattinger;2005;LG Stadtwerke Muenchen;28.07.2024;Koblenz
2024;M;U23;200 m;21,48;-0,4;Tyrel Prenz;2003;SC Potsdam;16.06.2024;Rostock
2024;M;U23;200 m;21,49;+1,4;Milian Zirbus;2005;LG Osterode;09.06.2024;Hannover
2024;M;U23;200 m;21,52;0,0;Felix Schulze;2006;Hamburger SV;28.07.2024;Koblenz
2024;M;U23;200 m;21,55;-0,1;Philip Stroh;2007;ASC Darmstadt;16.06.2024;Walldorf
2024;M;U23;200 m;21,55;-0,8;James Adebola;2002;SCC Berlin;17.07.2024;Berlin-Charlottenburg
2024;M;U23;200 m;21,57;+0,7;Nils Leifert;2005;LAC Quelle Fuerth;04.05.2024;Germering
2024;M;U23;200 m;21,57;+1,4;Maurice Grahl;2003;TSV Bayer o4 Leverkusen;19.06.2024;Grefrath-Oedt
2024;M;U23;200 m;21,57;-1,3;Niclas Jan Kaluza;2004;Eintracht Hildesheim;07.07.2024;Moenchengladbach
2024;M;U23;200 m;21,61;+1,2;Carl-Junior Boateng Mireku;2002;Hamburger SV;02.06.2024;Hamburg
2024;M;U23;200 m;21,62;-1,0;Luca Otto Schmitt;2005;MTV Heide;13.04.2024;Adelaide (AUS)
2024;M;U23;200 m;21,63;+1,1;Cassian Holland-Moritz;2006;LG Stadtwerke Muenchen;28.07.2024;Koblenz
2024;M;U23;200 m;21,65;-0,9;Florian Kroll;2004;LG Osnabrueck;12.05.2024;Osnabrueck
2024;M;U23;200 m;21,67;+0,1;Younes El Makrini;2004;TSV Bayer o4 Leverkusen;09.05.2024;Koeln
2024;M;U23;200 m;21,68;+1,1;Lukas Kasusch;2006;LG Kindelsberg Kreuztal;07.07.2024;Moenchengladbach
2024;M;U23;200 m;21,69;+1,1;Niklas Haaker;2002;LG Neustadt Nord;07.07.2024;Moenchengladbach
2024;M;U23;200 m;21,73;+1,0;Moritz Mainka;2002;Hamburger SV;02.06.2024;Hamburg
2024;M;U23;200 m;21,73;-0,3;Daniel Schwab;2003;TSV 1880 Wasserburg;07.07.2024;Moenchengladbach
2024;M;U23;200 m;21,77;-0,6;Maximilian Gruen;2004;ASC Darmstadt;14.08.2024;Pfungstadt
2024;M;U23;200 m;21,79;+1,1;Finn Muehlbauer;2006;TG Stockach;09.05.2024;Boennigheim
2024;M;U23;200 m;21,80;-0,3;Jonas Gran;2004;TuS Loerrach-Stetten;09.06.2024;Riehen (SUI)
2024;M;U23;200 m;21,81;-0,3;Lukas Gaertner;2005;VfL Sindelfingen;09.06.2024;Langensteinbach (Karlsbad)
2024;M;U23;200 m;21,82;+1,8;Michal Fatyga;2007;SC Neubrandenburg;02.06.2024;Rostock
2024;M;U23;200 m;21,82;-1,8;Joshua Korang;2007;ASV Koeln e. V.;07.07.2024;Moenchengladbach
2024;M;U23;200 m;21,82;-0,8;Lukas Krappe;2003;SCC Berlin;17.07.2024;Berlin-Charlottenburg
2024;M;U23;200 m;21,82;0,0;Mika Dedekind;2007;LC Jena;28.07.2024;Koblenz
2024;M;U23;200 m;21,83;-1,7;Luis Gonzalez-Diaz;2005;Cologne Athletics;14.07.2024;Rhede
2024;M;U23;200 m;21,84;+0,3;Noel Louis Kretzschmar;2007;TV Oberndorf;09.06.2024;Langensteinbach (Karlsbad)
2024;M;U23;200 m;21,85;+1,9;Elias Maurer;2004;TSV Amicitia Viernheim 1906/09;02.06.2024;Gelnhausen
2024;M;U23;200 m;21,85;+0,5;Cedric Barth;2006;SC Roennau 74;16.06.2024;Rostock
2024;M;U23;200 m;21,86;-1,3;Max Willms;2008;LBV Phoenix Luebeck;07.07.2024;Moenchengladbach
2024;M;U23;400 m;46,03;;Tyrel Prenz;2003;SC Potsdam;26.07.2024;Berlin-Charlottenburg
2024;M;U23;400 m;46,19;;Florian Kroll;2004;LG Osnabrueck;29.06.2024;Braunschweig
2024;M;U23;400 m;46,21;;Lukas Krappe;2003;SCC Berlin;25.05.2024;Regensburg
2024;M;U23;400 m;46,42;;Thorben Finke;2004;SV Sigiltra Soegel;26.07.2024;Berlin-Charlottenburg
2024;M;U23;400 m;46,85;;Friedrich Rumpf;2003;SCC Berlin;28.08.2024;Stettin (POL)
2024;M;U23;400 m;47,11;;Owe Fischer-Breiholz;2004;Schweriner SC;15.06.2024;Rostock
2024;M;U23;400 m;47,14;;Max Husemann;2005;Eintracht Hildesheim;07.07.2024;Moenchengladbach
2024;M;U23;400 m;47,33;;Alexander Stepanov;2004;VfL Sindelfingen;12.05.2024;Weilheim
2024;M;U23;400 m;47,37;;Malik Skupin-Alfa;2004;LG Offenburg;17.08.2024;Sondershausen
2024;M;U23;400 m;47,38;;Till Steinforth;2002;SV Halle;22.06.2024;Ratingen
2024;M;U23;400 m;47,41;;Tom Stoeber;2005;TV Wetzlar;17.08.2024;Sondershausen
2024;M;U23;400 m;47,53;;Cedric Barth;2006;SC Roennau 74;17.08.2024;Sondershausen
2024;M;U23;400 m;47,57;;Sebastian Kottmann;2003;LG Stadtwerke Muenchen;06.07.2024;Moenchengladbach
2024;M;U23;400 m;47,60;;Fabian Straberg;2006;Recklinghaeuser LC;17.08.2024;Sondershausen
2024;M;U23;400 m;47,66;;Maximilian Koehler;2004;LG Region Karlsruhe;18.05.2024;Weinheim
2024;M;U23;400 m;47,66;;Lasse Schmitt;2004;Koenigsteiner LV;15.06.2024;Walldorf
2024;M;U23;400 m;47,69;;Jonas Gran;2004;TuS Loerrach-Stetten;29.06.2024;Winterthur (SUI)
2024;M;U23;400 m;47,75;;Younes El Makrini;2004;TSV Bayer o4 Leverkusen;07.07.2024;Moenchengladbach
2024;M;U23;400 m;47,86;;Jan Busam;2003;LG Offenburg;06.07.2024;Moenchengladbach
2024;M;U23;400 m;47,88;;Jan-Lukas Schroeder;2002;SG Walldorf Astoria 1902;13.07.2024;Stuttgart
2024;M;U23;400 m;47,90;;Lucien Berger;2006;Sportclub Magdeburg;27.07.2024;Koblenz
2024;M;U23;400 m;47,98;;Leon-Joel Clair;2006;SV Halle;06.07.2024;Moenchengladbach
2024;M;U23;400 m;47,99;;Louis Buschbeck;2005;Koenigsteiner LV;17.08.2024;Sondershausen
2024;M;U23;400 m;48,02;;Niclas Jan Kaluza;2004;Eintracht Hildesheim;14.07.2024;Rhede
2024;M;U23;400 m;48,14;;Maik Haller;2002;SV IGL Schoeneiche;17.07.2024;Berlin-Charlottenburg
2024;M;U23;400 m;48,25;;Samuel Werner;2003;VfL Sindelfingen;16.03.2024;Montevallo AL (USA)
2024;M;U23;400 m;48,26;;Jannis Dettner;2007;LG Olympia Dortmund;07.07.2024;Moenchengladbach
2024;M;U23;400 m;48,29;;Felix Jahn;2002;LC Jena;18.05.2024;Weinheim
2024;M;U23;400 m;48,31;;Philip Steinmann;2006;TSV Bayer o4 Leverkusen;28.07.2024;Koblenz
2024;M;U23;400 m;48,45;;Marc Weidenbach;2007;LG Stadtwerke Muenchen;11.05.2024;Muenchen
2024;M;U23;400 m;48,45;;Jordan Gordon;2002;Hannover 96;17.07.2024;Berlin-Charlottenburg
2024;M;U23;400 m;48,50;;Okai Charles;2003;Koenigsteiner LV;17.08.2024;Sondershausen
2024;M;U23;400 m;48,55;;Peter Pedall;2006;LG Stadtwerke Muenchen;17.05.2024;Cary NC (USA)
2024;M;U23;400 m;48,70;;Emil Meggle;2002;LG Goettingen;04.08.2024;Neustadt an der Waldnaab
2024;M;U23;400 m;48,71;;Jonas Babinsky;2003;LG Main-Spessart;20.07.2024;Muenchen
2024;M;U23;400 m;48,72;;Joseph Mouaha;2004;LG Nord Berlin;06.07.2024;Moenchengladbach
2024;M;U23;400 m;48,72;;Tom Gerstengarbe;2007;LG Wettenberg;07.07.2024;Moenchengladbach
2024;M;U23;400 m;48,78;;Joshua Robb;2002;TSG Rohrbach;25.05.2024;Regensburg
2024;M;U23;400 m;48,83;;Finn Kohlenbach;2004;Koenigsteiner LV;22.06.2024;Koblenz
2024;M;U23;400 m;48,97;;Noah Meier;2005;Cologne Athletics;29.06.2024;Troisdorf
2024;M;U23;400 m;49,02;;Bastian Sundermann;2004;LG Brillux Muenster;25.05.2024;Regensburg
2024;M;U23;400 m;49,06;;Amadeus Graeber;2005;SV Leonardo-da-Vinci Nauen;01.06.2024;Filderstadt-Bernhausen
2024;M;U23;400 m;49,09;;Robert Rutz;2005;LC Paderborn;18.05.2024;Gladbeck
2024;M;U23;400 m;49,10;;Franz Schuler;2004;SC Berlin;25.05.2024;Regensburg
2024;M;U23;400 m;49,10;;Fred Isaac Fleurisson;2003;SV Leonardo-da-Vinci Nauen;20.07.2024;Wetzlar
2024;M;U23;400 m;49,10;;Philip Stroh;2007;ASC Darmstadt;21.09.2024;Lage
2024;M;U23;400 m;49,12;;Joshua Hoffmann;2006;SC Berlin;16.06.2024;Berlin-Hohenschoenhausen
2024;M;U23;400 m;49,13;;Lucius Goepfert;2005;LT DSHS Koeln;28.07.2024;Koblenz
2024;M;U23;110 m Huerden;13,36;+0,9;Manuel Mordi;2003;Hamburger SV;25.05.2024;Leverkusen
2024;M;U23;110 m Huerden;13,70;-0,2;Gregory Minoue;2002;TV Kalkum-Wittlaer;07.07.2024;Moenchengladbach
2024;M;U23;110 m Huerden;13,73;-0,2;Fred Isaac Fleurisson;2003;SV Leonardo-da-Vinci Nauen;07.07.2024;Moenchengladbach
2024;M;U23;110 m Huerden;14,12;+0,2;Till Steinforth;2002;SV Halle;23.06.2024;Ratingen
2024;M;U23;110 m Huerden;14,41;0,0;Gavin Claypool;2004;SCC Berlin;25.05.2024;Regensburg
2024;M;U23;110 m Huerden;14,45;+0,8;Lukas Kleinschrodt;2004;TSV 1860 Ansbach;07.07.2024;Moenchengladbach
2024;M;U23;110 m Huerden;14,46;-0,2;Florian Naebelung;2004;LC Jena;07.07.2024;Moenchengladbach
2024;M;U23;110 m Huerden;14,48;-0,2;Joey Lukacs;2003;LAC Erdgas Chemnitz;07.07.2024;Moenchengladbach
2024;M;U23;110 m Huerden;14,57;+0,8;Shelton Mario Quinze;2003;SC Berlin;07.07.2024;Moenchengladbach
2024;M;U23;110 m Huerden;14,65;+1,3;Noah Felix Herrmanny;2003;TLV Germania Ueberruhr;29.06.2024;Braunschweig
2024;M;U23;110 m Huerden;14,69;-0,2;Noah Braida;2004;TSV Bayer o4 Leverkusen;07.07.2024;Moenchengladbach
2024;M;U23;110 m Huerden;14,69;+0,6;Felix Doll;2003;TV Engen;14.09.2024;Winterthur (SUI)
2024;M;U23;110 m Huerden;14,85;+1,1;Luke Boehme;2003;LG Nord Berlin;09.05.2024;Duisburg
2024;M;U23;110 m Huerden;14,92;-0,3;Emanuel Molleker;2004;SV Leonardo-da-Vinci Nauen;21.07.2024;Weingarten
2024;M;U23;110 m Huerden;14,97;0,0;Frederik Denis;2004;Hamburger SV;20.07.2024;Breda (NED)
2024;M;U23;110 m Huerden;14,98;+1,7;Jason Gordon;2003;OTB Osnabrueck;22.06.2024;Garbsen
2024;M;U23;110 m Huerden;15,10;+0,6;Christopher Solschek;2004;TV Gladbeck 1912;18.05.2024;Gladbeck
2024;M;U23;110 m Huerden;15,20;+1,3;Niklas Tuschling;2002;1. LAV Rostock;18.05.2024;Zeven
2024;M;U23;110 m Huerden;15,20;+1,0;Colin Ansorge;2003;SSC Bad Sooden-Allendorf;07.07.2024;Moenchengladbach
2024;M;U23;110 m Huerden;15,23;+1,2;Jan Volkmar;2002;Eschweger TSV;11.05.2024;Elon NC (USA)
2024;M;U23;110 m Huerden;15,26;+1,2;Maximilian Karsten;2003;VfL Wolfsburg;19.05.2024;Halle (Saale)
2024;M;U23;110 m Huerden;15,28;+0,6;Kelmen De Carvalho;2002;LG Steinlach-Zollern;09.05.2024;Searcy AR (USA)
2024;M;U23;110 m Huerden;15,30;+2,0;Supawat Yotkantho;2002;SC Berlin;23.06.2024;Koenigs Wusterhausen
2024;M;U23;110 m Huerden;15,32;-0,4;Torben Prepens;2004;TV Cloppenburg;08.09.2024;Bremen (Niedersachsen)
2024;M;U23;110 m Huerden;15,47;-0,2;Colin Ansorge;2003;SSC Bad Sooden-Allendorf;18.05.2024;Gladbeck
2024;M;U23;110 m Huerden;15,52;+1,3;Samuel Werner;2003;VfL Sindelfingen;07.05.2024;Birmingham AL (USA)
2024;M;U23;110 m Huerden;15,52;+1,7;Ron Adrian;2003;Hamburger SV;18.05.2024;Zeven
2024;M;U23;110 m Huerden;15,53;+0,4;Bjarne Gebhardt;2004;SC Neubrandenburg;21.07.2024;Wetzlar
2024;M;U23;110 m Huerden;15,54;+0,6;Timon Goerlich;2004;TSV Bayer o4 Leverkusen;04.05.2024;Dortmund
2024;M;U23;110 m Huerden;15,54;+1,7;Tom Stoelken;2004;Hamburger SV;18.05.2024;Zeven
2024;M;U23;110 m Huerden;15,54;-0,3;Kai Michalek;2004;VfL Sindelfingen;21.07.2024;Weingarten
2024;M;U23;110 m Huerden;15,62;-2,4;Mika Funck;2004;TV Jahn Walsrode;25.08.2024;Hannover
2024;M;U23;110 m Huerden;15,66;+0,8;Tobias Schroth;2002;LG Staufen;14.07.2024;Stuttgart
2024;M;U23;110 m Huerden;15,75;-0,3;Jonas Gran;2004;TuS Loerrach-Stetten;26.05.2024;Landquart (SUI)
2024;M;U23;110 m Huerden;15,85;0,0;Nils Kremling;2004;LG TELIS FINANZ Regensburg;01.05.2024;Wasserburg am Inn
2024;M;U23;110 m Huerden;15,87;+0,4;Cristian Ifrim;2003;Hannover 96;25.05.2024;Hannover
2024;M;U23;110 m Huerden;15,87;-0,3;Niklas Esslinger;2003;VfL Sindelfingen;21.07.2024;Weingarten
2024;M;U23;110 m Huerden;15,88;+0,6;Niclas Hoost;2004;TV Konstanz;09.05.2024;Kreuzlingen (SUI)
2024;M;U23;110 m Huerden;15,90;+1,2;Simon Iwanowski;2004;LG Nord Berlin;26.07.2024;Berlin-Charlottenburg
2024;M;U23;110 m Huerden;15,93;+0,4;Julian Kambartel;2004;Moerser TV;17.08.2024;Moers
2024;M;U23;110 m Huerden;15,94;-0,7;Jakob Baufeld;2002;LG Aichach-Rehling;22.09.2024;Aichach
2024;M;U23;110 m Huerden;16,01;0,0;Lennart Petri;2004;USC Mainz;22.06.2024;Koblenz
2024;M;U23;110 m Huerden;16,05;+1,4;Niklas Uth;2002;SV Lindenau 1848;05.04.2024;Ogden UT (USA)
2024;M;U23;110 m Huerden;16,16;+0,2;Ole Stein;2004;TSV Wehdel;10.08.2024;Adendorf
2024;M;U23;110 m Huerden;16,20;-1,8;Maximilian Gruen;2004;ASC Darmstadt;14.07.2024;Darmstadt
2024;M;U23;110 m Huerden;16,28;-0,2;Michel Gruembel;2004;CVJM Siegen SG;18.05.2024;Gladbeck
2024;M;U23;110 m Huerden;16,31;0,0;Arvid Schwade;2004;LAC BERLIN;09.05.2024;Duisburg
2024;M;U23;110 m Huerden;16,49;0,0;Sebastian Mergenthaler;2002;LG Gaeu Athletics;21.07.2024;Weingarten
2024;M;U23;110 m Huerden;16,56;0,0;Jonas Van der Does;2004;LC Breisgau;21.07.2024;Weingarten
2024;M;U23;400 m Huerden;49,52;;Owe Fischer-Breiholz;2004;Schweriner SC;30.06.2024;Braunschweig
2024;M;U23;400 m Huerden;50,88;;Maximilian Koehler;2004;LG Region Karlsruhe;25.05.2024;Regensburg
2024;M;U23;400 m Huerden;51,41;;Jordan Gordon;2002;Hannover 96;03.08.2024;Sint-Niklaas (BEL)
2024;M;U23;400 m Huerden;51,80;;Lasse Schmitt;2004;Koenigsteiner LV;22.06.2024;Koblenz
2024;M;U23;400 m Huerden;52,24;;Samuel Malte Thoemmes;2002;Hannover 96;27.07.2024;Leuven (BEL)
2024;M;U23;400 m Huerden;52,53;;Niclas Jan Kaluza;2004;Eintracht Hildesheim;15.06.2024;Rostock
2024;M;U23;400 m Huerden;52,65;;Angelos David Tsimopoulos;2003;LAZ Ludwigsburg;05.07.2024;Moenchengladbach
